epoch,loss,val_loss
0,83.03261081943145,71.06224583717493
1,81.92257957636801,70.58333860211447
2,81.31885642959521,70.28296230837772
3,80.92565655397554,70.07671931136271
4,80.66238546850335,69.96424438897503
5,80.47669265606464,69.86056637765928
6,80.32641255458196,69.78709220721865
7,80.20823993901921,69.72427292531009
8,80.10888594388962,69.67976561704074
9,80.02566614441382,69.63946589180675
10,79.95012633922772,69.60900231159717
11,79.8831730162486,69.57979449693015
12,79.82267583313151,69.55521632658605
13,79.76884466730631,69.53011189160448
14,79.71829167777656,69.50723403424068
15,79.67370710719345,69.48318186997089
16,79.63229552797782,69.46270059436725
17,79.59403250354987,69.44465478194006
18,79.55871635339199,69.42727878727254
19,79.52615497896814,69.41069725323314
20,79.49573454974045,69.39530805517722
21,79.46703794241971,69.38142677886937
22,79.4400691707929,69.3688844762224
23,79.41461562702798,69.3568292518208
24,79.39082923317567,69.34570330892794
25,79.36836750935285,69.33487899402988
26,79.34720090230306,69.32461908460924
27,79.32728203219226,69.31541989365331
28,79.30832038689883,69.30716125182268
29,79.29030960675998,69.29917405320391
30,79.2730580951923,69.29167305640524
31,79.25659336075823,69.28407758804049
32,79.2407389585279,69.27720166525327
33,79.2255176139693,69.27090902169496
34,79.21106694085985,69.26509197019554
35,79.1971259651021,69.25914054610448
36,79.18392936235819,69.25337203229232
37,79.17118251048602,69.2480490303751
38,79.15880164493862,69.24253726242006
39,79.14687138276223,69.23733475087055
