epoch,loss,val_loss
0,289.5199425489475,271.0532201207422
1,284.59444059673535,267.8254229812901
2,282.50944648115046,266.4365311017705
3,281.2351389395885,265.76365059230443
4,280.3299487334031,265.2962676855753
5,279.7024295370803,264.9697995230956
6,279.2121591294933,264.686640385127
7,278.8124975453075,264.494542024488
8,278.48910775958984,264.37697129800887
9,278.2110908439017,264.2603108454477
10,277.9680447435787,264.16148812684406
11,277.75361446926735,264.09526977479754
12,277.5630715708447,264.0436701352034
13,277.392494875753,263.98271673617194
14,277.23979709087274,263.9373458023208
15,277.1004412398379,263.90886412121586
16,276.9738570743137,263.8799049291609
17,276.8580990929889,263.8510679011167
18,276.75030767489704,263.82948902779736
19,276.6473378201835,263.80562055021926
20,276.552786666919,263.79212012269505
21,276.46475549111,263.77676354807016
22,276.38042656173053,263.7634994241704
23,276.3031402233319,263.75279293474546
24,276.22676496261204,263.746325850102
25,276.15696931578157,263.74018779211605
26,276.0920370012267,263.73084067978556
27,276.02781248418694,263.7244340852492
28,275.964933347702,263.7156713801219
29,275.90902956938135,263.7066407667163
30,275.8512755124997,263.69636882687524
31,275.7968036468212,263.69194531009884
32,275.7444090765766,263.6878168233813
33,275.6948211131952,263.6833460388599
34,275.64547637792737,263.68107063969694
35,275.5977991417942,263.67734161121683
36,275.55290276698577,263.6774266875818
37,275.509454943176,263.67447172529353
38,275.4663398404407,263.67159941583617
39,275.42687843477626,263.67241002726405
