epoch,loss,val_loss
0,235.51837612502595,198.0464137610138
1,231.77490328662415,194.81946621201328
2,229.774229827294,193.80605450930847
3,228.5135845090589,193.03457691183849
4,227.7042401321933,192.59387080559267
5,227.05311762817905,192.25585207618212
6,226.5761243787586,191.97490437847873
7,226.17670853688168,191.77026425807207
8,225.8390024861719,191.61293240567898
9,225.57061953809526,191.42655851392382
10,225.33141201805864,191.29854887836007
11,225.1105712715377,191.1771534893933
12,224.93857891416957,191.0733373487243
13,224.75566163735513,190.9852416397088
14,224.62181521256764,190.90282991740781
15,224.46502323069123,190.82322634670396
16,224.36435803572337,190.75894780435397
17,224.21973274732247,190.67881020273174
18,224.13564496916584,190.61817589812566
19,224.00970043993405,190.54743206923564
20,223.93648397596473,190.5088402192354
21,223.82715203925076,190.44608510793955
22,223.76050370534261,190.4021910967771
23,223.6756307791441,190.33740518757506
24,223.6052072388494,190.31584087262715
25,223.52509199085398,190.25917567940925
26,223.47749597088904,190.23993744022474
27,223.3957667089935,190.1812074224828
28,223.34737714111296,190.16350089031152
29,223.27836833611514,190.11190011098293
30,223.23868119635134,190.1039665721839
31,223.16968199452782,190.04819195169935
32,223.13132637423328,190.04802144044982
33,223.07267181934455,189.99122340051014
34,223.03678654829662,189.99638377152766
35,222.9817799735273,189.94229807519025
36,222.94777242566786,189.94670890551646
37,222.89983185723295,189.8887670221218
38,222.86832816376645,189.8969428101812
39,222.82533807245076,189.84179912951242
