epoch,loss,val_loss
0,40.46799601489662,33.639521570512954
1,40.34772121335706,33.527891359196225
2,40.274024725877325,33.47958126327819
3,40.219493943707555,33.45025566751802
4,40.18720091805499,33.43292767617088
5,40.163341861301,33.41631638327151
6,40.145541049170696,33.40589881154018
7,40.1318234422268,33.39935514403016
8,40.11972027955911,33.39264504306456
9,40.108805440124286,33.38435214464888
10,40.098931001903665,33.37776545410366
11,40.09033029884355,33.37193170564746
12,40.08250986429361,33.36681097021921
13,40.07595152997563,33.363140933541075
14,40.070022581479485,33.35973555117494
15,40.06488980095611,33.3559904132626
16,40.06005044615167,33.35174132598266
17,40.05579654141369,33.348994549176076
18,40.05191023533161,33.34743313718193
19,40.048392349736304,33.34605348437825
20,40.04509070693937,33.34416842744582
21,40.041982220890176,33.34227434659601
22,40.039114565217595,33.34045234274317
23,40.0363858869952,33.33843583702595
24,40.03385714740835,33.3374607034254
25,40.03151478217198,33.33640703935379
26,40.02933650322449,33.33506028258857
27,40.02720431048646,33.33391523317367
28,40.02522982776674,33.332860872656624
29,40.02334294553496,33.331888488942276
30,40.021535318020064,33.33094796953257
31,40.01980203094645,33.330197715748795
32,40.018122677313976,33.329445650311364
33,40.01645512550305,33.328640169663345
34,40.01481655173831,33.32788385816386
35,40.013268495217346,33.327224598002545
36,40.01182291731875,33.326574047219516
37,40.01042294420748,33.32590612122593
38,40.00909407576944,33.32534711453993
39,40.00782026755504,33.324831202374185
