epoch,loss,val_loss
0,88.10015298494926,70.82612133368785
1,86.3572062566749,69.7359526496589
2,85.60995984658217,69.36133433015355
3,85.1527647623649,69.19771109002295
4,84.86278796735992,69.05062672365978
5,84.64817465278837,68.94348078940989
6,84.49098186268766,68.86384532903253
7,84.36422799703402,68.79758856695572
8,84.26190590726004,68.74319380478782
9,84.17243673230848,68.70006914739196
10,84.09675626632495,68.66302536378592
11,84.03090195258459,68.62950622749872
12,83.97177517648436,68.60190995079408
13,83.91829009473834,68.57887540188163
14,83.86956785733884,68.55698413296861
15,83.82605796176144,68.53700655170874
16,83.7853593913918,68.51819996044534
17,83.74826249485342,68.50015208587463
18,83.71456075315801,68.48224168088879
19,83.68317696569312,68.46592952468137
20,83.65370954927216,68.45068177146804
21,83.62583238100395,68.43576979287565
22,83.59977673159705,68.42401347602555
23,83.57480854244314,68.41125600666776
24,83.55136489358722,68.40023726331817
25,83.52912862637105,68.3888233131731
26,83.5080169950795,68.37860997103819
27,83.48792474025335,68.36813704871749
28,83.46854176307336,68.35833159934677
29,83.4500197937346,68.34786266892498
30,83.43220364578768,68.33874839181712
31,83.41517756026015,68.328426557139
32,83.39866736067665,68.32005413867851
33,83.38287798217219,68.31063275849277
34,83.36741807389463,68.30204564949767
35,83.35272330534764,68.2925829351451
36,83.33815725919528,68.28531096161316
37,83.32409914823678,68.27670681959039
38,83.31034962326034,68.26931282193041
39,83.29718669418595,68.26203347040982
