epoch,loss,val_loss
0,40.01249834477392,37.666122569319946
1,38.50197115779942,37.02298373969522
2,37.951318116371446,36.600921046297664
3,37.6637488629064,36.419461020967766
4,37.47440332133546,36.22525094073173
5,37.32626731533271,36.103260565309846
6,37.217430803714656,36.02276901360322
7,37.13468784379144,35.9647222152758
8,37.070850034401964,35.91343260910553
9,37.017399182024164,35.8713773113943
10,36.97107184351,35.83619836176901
11,36.92946636167347,35.803219456006005
12,36.8921290476098,35.775257095521155
13,36.858671486989046,35.751776541388374
14,36.82932127189432,35.728062706440745
15,36.803175982552716,35.70772345652923
16,36.77951766084402,35.687940403312474
17,36.7581000601634,35.67148280266242
18,36.73835865727857,35.65638935151546
19,36.720693065875615,35.64255274963241
20,36.704118480845395,35.62953460383053
21,36.6891106938195,35.61767726396508
22,36.67523941351817,35.60696143332769
23,36.66216769595432,35.59653027061453
24,36.650072362025576,35.586649215823996
25,36.638733948194066,35.57752283105186
26,36.627929796214794,35.56877888259048
27,36.61780875569735,35.560159693311235
28,36.60823400097016,35.55199805256108
29,36.5992047148892,35.54443535057089
30,36.590595740385545,35.537324081692816
31,36.58241235394763,35.5303871464146
32,36.574599188362434,35.52373236220345
33,36.56712895438202,35.51723471916055
34,36.55995068244445,35.51120970884732
35,36.553109366414894,35.50544818447502
36,36.546524392998116,35.49995773473877
37,36.54019266377148,35.49466949399257
38,36.534133147378256,35.48965325948134
39,36.528284240431255,35.48503847762655
