epoch,loss,val_loss
0,159.6974404031395,143.96833235366998
1,156.68060955369575,142.137978711466
2,155.4595555774167,141.34307932218363
3,154.74439881622283,140.78885059074477
4,154.27546281468156,140.41248915795074
5,153.94612156998397,140.1452036866522
6,153.70858181378782,139.95434277097806
7,153.5164912066908,139.80794727101392
8,153.35827928200746,139.68260843234486
9,153.2292845919601,139.5776468688776
10,153.11835097349606,139.49234038381564
11,153.02045497282958,139.42733485512213
12,152.93622225798094,139.35954637521832
13,152.86059427994948,139.3032338296955
14,152.79316711038607,139.25454704102708
15,152.7331812974734,139.2154536033729
16,152.67894098962475,139.17732067890336
17,152.63019704288905,139.1467509431703
18,152.58542796546578,139.11449113094594
19,152.5442403053626,139.08584378118329
20,152.50608781178792,139.0621245958566
21,152.4704855162873,139.0374583913678
22,152.43721352744305,139.01582938264204
23,152.40590706870088,138.99666562618128
24,152.37659616246182,138.97831170847314
25,152.34888297696398,138.96102240740046
26,152.32295944058998,138.94555256241784
27,152.29828285518875,138.92953504224758
28,152.27473729125455,138.91389550101002
29,152.25226844783523,138.8990528269284
30,152.23099796405205,138.8855680591113
31,152.21056301899446,138.87356730418855
32,152.1907262531101,138.86130758715373
33,152.17200069794288,138.84988973779693
34,152.1541748605223,138.83699936497356
35,152.1370741210432,138.8263377151464
36,152.12053530990568,138.8157167237047
37,152.10448831635662,138.80432861984883
38,152.089282182343,138.79430659283662
39,152.0741880174376,138.78511578568876
