epoch,loss,val_loss
0,388.9451172633049,352.1589485531149
1,384.41099452564856,346.8164287153541
2,381.36698265157196,344.8007940905817
3,379.357629066451,343.30749755347557
4,377.972669862682,342.6060554470317
5,376.97420519926607,342.0440424898704
6,376.2148831106659,341.6513027377389
7,375.6581173171345,341.3264438078347
8,375.1849599687462,341.0895682582699
9,374.7878292858091,340.9065570379451
10,374.44334307287494,340.7398423497943
11,374.1440389074831,340.59576500603237
12,373.87974348190505,340.45852729962365
13,373.64330721349796,340.34114115736213
14,373.42255821920867,340.23656988934414
15,373.2278047235603,340.1364907689018
16,373.0506156737988,340.05981018952264
17,372.8868800098061,339.9936306107439
18,372.7391997610402,339.9301826653058
19,372.60130649387327,339.86540256606156
20,372.4690792845865,339.82070391098296
21,372.34829161676583,339.77271873231075
22,372.2361998513214,339.7281873631386
23,372.12950858906805,339.6845722199662
24,372.0282794035398,339.64540425093827
25,371.9333714485168,339.6085529204337
26,371.843525690095,339.56907308282547
27,371.7556785705762,339.5341445250088
28,371.6734805755126,339.5061320876368
29,371.5949442264361,339.4747495258239
30,371.5192920407678,339.44491556340455
31,371.4472971394531,339.41458922995616
32,371.37692019796776,339.3858062611882
33,371.3081308617551,339.3564413429789
34,371.24073459714907,339.32909279277715
35,371.17739521051067,339.3049747377575
36,371.1155050375523,339.2783100208972
37,371.0564949667352,339.2575306110803
38,370.99966442646127,339.23301030807295
39,370.94569044031647,339.2147002079307
