epoch,loss,val_loss
0,150.4058074951172,82.71894073486328
1,89.88697814941406,82.66751861572266
2,88.90569305419922,84.4124984741211
3,91.94207763671875,86.9681167602539
4,85.63026428222656,79.56311798095703
5,85.0224838256836,78.68226623535156
6,84.2252197265625,81.52729034423828
7,83.7848129272461,78.417724609375
8,83.0154800415039,78.0446548461914
9,83.170654296875,77.37252044677734
10,82.57238006591797,77.14763641357422
11,81.92630004882812,77.34691619873047
12,81.72272491455078,76.46880340576172
13,81.2786865234375,76.2487564086914
14,81.02754211425781,76.14674377441406
15,80.41875457763672,76.26663970947266
16,80.51347351074219,75.975830078125
17,80.177001953125,75.92731475830078
18,79.8917236328125,75.72346496582031
19,79.95520782470703,76.29570770263672
20,79.95490264892578,75.59025573730469
21,79.62744140625,75.49888610839844
22,79.42618560791016,75.60897827148438
23,79.54914093017578,75.41572570800781
24,79.4109878540039,75.37461853027344
25,79.1863021850586,75.21669006347656
26,79.19469451904297,75.07556915283203
27,78.9952392578125,75.37024688720703
28,79.07804107666016,75.05725860595703
29,78.9822998046875,74.95185852050781
30,78.9591064453125,74.94755554199219
31,78.78594970703125,75.30892181396484
32,78.88785552978516,75.14219665527344
33,78.70575714111328,75.22399139404297
34,78.735595703125,74.95951843261719
35,78.57332611083984,74.93772888183594
36,78.50428771972656,75.32544708251953
37,78.58584594726562,75.0191879272461
38,78.48988342285156,75.21612548828125
39,78.46206665039062,75.05107116699219
40,78.4735336303711,74.8903579711914
41,78.37456512451172,74.6514892578125
42,78.337158203125,74.69583129882812
43,78.31092834472656,75.20982360839844
44,78.24234771728516,74.73664855957031
45,78.13774108886719,74.53895568847656
46,78.18802642822266,74.85607147216797
47,78.15619659423828,74.75331115722656
48,78.05977630615234,74.60063934326172
49,78.01082611083984,74.64765930175781
50,78.0059585571289,75.54345703125
51,78.02105712890625,75.25076293945312
52,78.09060668945312,74.56721496582031
53,77.9889907836914,74.74623107910156
54,77.998779296875,74.49696350097656
55,77.93472290039062,74.42794799804688
56,77.95800018310547,74.3702163696289
57,77.75001525878906,74.8375244140625
58,77.84063720703125,74.47920989990234
59,77.81779479980469,74.30840301513672
60,77.83045196533203,74.38067626953125
61,77.7920913696289,74.3644790649414
62,77.77014923095703,74.6280746459961
63,77.68698120117188,75.59557342529297
64,77.8267822265625,74.6166000366211
65,77.71448516845703,74.3138656616211
66,77.67668914794922,74.8836441040039
67,77.73678588867188,74.43859100341797
68,77.63850402832031,74.32777404785156
69,77.64230346679688,75.30196380615234
70,77.67455291748047,74.31460571289062
71,77.61084747314453,74.32920837402344
72,77.67427825927734,74.36318969726562
73,77.58700561523438,74.36882781982422
74,77.55479431152344,74.264892578125
75,77.49444580078125,74.2880630493164
76,77.53860473632812,74.40176391601562
77,77.47860717773438,74.5469970703125
78,77.47722625732422,75.7143783569336
79,77.55554962158203,74.46662139892578
80,77.48954772949219,74.28831481933594
81,77.46520233154297,74.75772857666016
82,77.4333267211914,74.1192626953125
83,77.41716766357422,74.24142456054688
84,77.43163299560547,74.60820007324219
85,77.38809967041016,74.3664321899414
86,77.39083862304688,74.83792877197266
87,77.39972686767578,74.2481918334961
88,77.38032531738281,74.55205535888672
89,77.28241729736328,74.09383392333984
90,77.34117126464844,74.40872955322266
91,77.37960052490234,74.39649963378906
92,77.32328033447266,74.18366241455078
93,77.30171203613281,74.0688705444336
94,77.31108856201172,74.22086334228516
95,77.32308197021484,74.18123626708984
96,77.3093490600586,74.10736083984375
97,77.31703186035156,74.08360290527344
98,77.2781753540039,74.1075439453125
99,77.26537322998047,74.1441421508789
100,77.23815155029297,74.20467376708984
101,77.2136459350586,74.17530059814453
102,77.21815490722656,74.4163589477539
103,77.22972106933594,74.18586730957031
104,77.21979522705078,74.17919921875
105,77.1974105834961,74.26954650878906
106,77.1990966796875,74.58589935302734
107,77.17453002929688,74.21699523925781
108,77.16255187988281,74.19715118408203
109,77.21561431884766,74.36358642578125
110,77.14290618896484,74.08049011230469
111,77.1414566040039,74.22701263427734
112,77.11234283447266,74.17877197265625
113,77.15697479248047,74.2003173828125
114,77.10828399658203,74.41172790527344
115,77.13793182373047,74.0860595703125
116,77.11246490478516,74.1651840209961
117,77.10730743408203,74.18080139160156
118,77.05917358398438,74.1155776977539
119,77.03241729736328,74.09000396728516
120,77.10914611816406,74.0605239868164
121,77.12181854248047,73.98944854736328
122,77.08116149902344,74.0509033203125
123,77.06858825683594,73.99588775634766
124,77.08450317382812,73.97967529296875
125,77.03822326660156,74.02261352539062
126,77.01374053955078,74.02647399902344
127,77.0243911743164,74.24634552001953
128,77.01419067382812,74.00086212158203
129,77.01290130615234,73.96794891357422
130,76.9816665649414,74.45539855957031
131,77.03363800048828,74.13771057128906
132,76.95500183105469,74.06733703613281
133,77.0343246459961,74.01345825195312
134,76.9624252319336,74.08385467529297
135,76.96751403808594,74.01595306396484
136,76.99628448486328,73.94761657714844
137,76.96673583984375,74.1177978515625
138,76.9522705078125,73.94758605957031
139,76.93512725830078,74.02545928955078
140,76.9263916015625,73.9813232421875
141,76.96959686279297,73.9873046875
142,76.97159576416016,74.00146484375
143,76.93985748291016,74.02334594726562
144,76.88575744628906,74.00883483886719
145,76.90718841552734,73.90444946289062
146,76.92562103271484,74.01934051513672
147,76.88839721679688,73.96331024169922
148,76.91667175292969,73.94921875
149,76.91666412353516,74.03632354736328
150,76.89297485351562,73.99515533447266
151,76.85935974121094,73.93595123291016
152,76.84796905517578,74.0452880859375
153,76.86418914794922,74.09834289550781
154,76.87732696533203,74.05396270751953
155,76.86268615722656,74.28384399414062
156,76.90406036376953,74.0417251586914
157,76.8759994506836,74.01518249511719
158,76.8515396118164,73.9608154296875
159,76.84503173828125,73.92803955078125
160,76.8515853881836,73.88880157470703
161,76.85662078857422,73.94534301757812
162,76.8031005859375,73.88079071044922
163,76.82048797607422,74.02545928955078
164,76.80811309814453,74.1205062866211
165,76.82518005371094,73.91154479980469
166,76.81974029541016,73.95429229736328
167,76.83141326904297,73.97437286376953
168,76.81636810302734,73.92064666748047
169,76.82057189941406,74.0003433227539
170,76.82999420166016,73.90587615966797
171,76.81233215332031,73.91441345214844
172,76.795166015625,73.87211608886719
173,76.76139831542969,74.0460433959961
174,76.8184814453125,73.91324615478516
175,76.78858184814453,73.91293334960938
176,76.74652099609375,73.9781723022461
177,76.80741882324219,73.90184783935547
178,76.79076385498047,73.96575164794922
179,76.77738189697266,73.92137145996094
180,76.754638671875,74.09335327148438
181,76.7926025390625,73.89727020263672
182,76.7551040649414,73.87542724609375
183,76.76297760009766,73.93466186523438
184,76.75454711914062,73.87089538574219
185,76.73734283447266,73.88917541503906
186,76.71192932128906,73.85600280761719
187,76.73931121826172,73.91433715820312
188,76.72608184814453,73.87100982666016
189,76.73181915283203,73.94933319091797
190,76.7415771484375,73.90269470214844
191,76.68367767333984,73.86479949951172
192,76.73193359375,73.82669067382812
193,76.69234466552734,73.84186553955078
194,76.69647979736328,74.00211334228516
195,76.75357818603516,73.87934112548828
196,76.67467498779297,73.9072265625
197,76.69735717773438,73.95442199707031
198,76.69029235839844,73.91580963134766
199,76.68387603759766,73.91319274902344
