epoch,loss,val_loss
0,464.81414794921875,352.2288513183594
1,344.65960693359375,339.8209533691406
2,331.5904235839844,357.380126953125
3,312.5424499511719,309.8016357421875
4,301.6810302734375,303.0127868652344
5,293.35107421875,297.3027648925781
6,290.77056884765625,294.28045654296875
7,288.07183837890625,296.0500793457031
8,286.774169921875,291.1712646484375
9,284.70391845703125,291.59869384765625
10,282.4908142089844,289.46337890625
11,281.1192626953125,293.93548583984375
12,280.1654052734375,289.21856689453125
13,279.39984130859375,285.7939147949219
14,278.41680908203125,288.1332702636719
15,277.4906921386719,285.6834716796875
16,278.59320068359375,286.6587829589844
17,276.2372741699219,284.9405212402344
18,275.8038635253906,285.307373046875
19,275.3446960449219,284.4144287109375
20,275.0641784667969,284.5384216308594
21,274.4649658203125,282.9051513671875
22,274.2442321777344,290.30120849609375
23,273.72052001953125,282.62017822265625
24,273.331787109375,284.485107421875
25,272.9386291503906,282.1377868652344
26,272.6893615722656,283.0592041015625
27,272.435302734375,282.6808166503906
28,272.4416809082031,281.8778991699219
29,272.13800048828125,282.4804992675781
30,271.57476806640625,282.1578674316406
31,271.4637145996094,281.4356384277344
32,271.2828369140625,281.816650390625
33,271.04052734375,281.35528564453125
34,270.8695068359375,281.3769226074219
35,270.6168212890625,281.0719299316406
36,270.6892395019531,280.068359375
37,270.2809753417969,280.813232421875
38,270.09600830078125,282.976806640625
39,270.10040283203125,280.2373962402344
40,269.8805236816406,281.0533447265625
41,269.7674255371094,279.6898498535156
42,269.7071228027344,279.5997619628906
43,269.5598449707031,279.74591064453125
44,269.3394775390625,281.25244140625
45,269.2391052246094,279.6299133300781
46,268.9731750488281,279.706787109375
47,269.14556884765625,279.827880859375
48,269.0303649902344,279.3011779785156
49,268.6758117675781,279.4485778808594
50,268.61907958984375,279.4287109375
51,268.6155700683594,279.6744689941406
52,268.5614013671875,279.2350158691406
53,268.4023742675781,279.1325378417969
54,268.31939697265625,278.817626953125
55,268.12139892578125,278.9326477050781
56,268.2468566894531,279.0514831542969
57,268.1167907714844,279.3255615234375
58,268.1263732910156,279.4084777832031
59,268.1334228515625,278.968994140625
60,267.9909362792969,278.579833984375
61,267.78546142578125,278.92041015625
62,267.70465087890625,278.79486083984375
63,267.5637512207031,278.84307861328125
64,267.5880432128906,279.15655517578125
65,267.445556640625,279.48236083984375
66,267.54656982421875,278.5390319824219
67,267.4078063964844,278.4654541015625
68,267.3302001953125,278.8211975097656
69,267.2782897949219,279.43646240234375
70,267.18121337890625,279.37762451171875
71,267.28411865234375,278.25201416015625
72,267.1178283691406,278.35174560546875
73,267.0157165527344,278.2975158691406
74,266.9488220214844,278.19256591796875
75,266.9786682128906,277.9528503417969
76,266.8070068359375,278.0126953125
77,266.87139892578125,277.8206787109375
78,266.82916259765625,278.211669921875
79,266.791259765625,278.3376770019531
80,266.720458984375,278.0205078125
81,266.7489013671875,277.7761535644531
82,266.59210205078125,278.3278503417969
83,266.6151123046875,277.6966552734375
84,266.4560546875,278.349853515625
85,266.4846496582031,277.7771301269531
86,266.37310791015625,278.1794128417969
87,266.3817138671875,278.25360107421875
88,266.4234619140625,277.5710754394531
89,266.5147705078125,277.70404052734375
90,266.32183837890625,277.6769714355469
91,266.2701110839844,277.7546081542969
92,266.2719421386719,277.8219299316406
93,266.2535095214844,277.9836120605469
94,266.17803955078125,277.86138916015625
95,266.1018981933594,277.8848571777344
96,266.1701965332031,277.5060119628906
97,265.99560546875,278.169921875
98,266.09649658203125,277.6512145996094
99,265.9363098144531,278.4487609863281
100,265.9176025390625,277.62762451171875
101,265.8815002441406,277.5727844238281
102,265.91326904296875,277.833740234375
103,265.94720458984375,277.39508056640625
104,265.9252624511719,277.4328308105469
105,265.84332275390625,277.63446044921875
106,265.821044921875,277.7055358886719
107,265.7676086425781,277.6669921875
108,265.6854248046875,277.5681457519531
109,265.8236999511719,277.2528076171875
110,265.58740234375,278.0190734863281
111,265.7235412597656,277.39947509765625
112,265.70269775390625,277.34234619140625
113,265.6640319824219,277.31195068359375
114,265.6336364746094,277.6716613769531
115,265.62841796875,277.2087707519531
116,265.6634826660156,277.4537658691406
117,265.5771179199219,277.80828857421875
118,265.5251770019531,277.323974609375
119,265.4462585449219,277.417236328125
120,265.4541931152344,277.1013488769531
121,265.4701232910156,277.7388610839844
122,265.3467712402344,277.1794128417969
123,265.47283935546875,277.2845458984375
124,265.46600341796875,277.2721252441406
125,265.371337890625,277.20068359375
126,265.3854064941406,277.1348876953125
127,265.3357238769531,277.28985595703125
128,265.29498291015625,277.5507507324219
129,265.28790283203125,277.48590087890625
130,265.30255126953125,277.12091064453125
131,265.2557373046875,277.2850341796875
132,265.2566223144531,277.0939636230469
133,265.2310791015625,277.13812255859375
134,265.195068359375,277.50836181640625
135,265.2025451660156,277.0126037597656
136,265.2273864746094,277.564208984375
137,265.1739196777344,277.1505432128906
138,265.1182861328125,277.24053955078125
139,265.1778869628906,277.12408447265625
140,265.0770568847656,277.2541198730469
141,265.133544921875,277.5129699707031
142,265.03826904296875,277.06884765625
143,265.07806396484375,276.99554443359375
144,265.0793151855469,277.0682678222656
145,264.9503479003906,277.00885009765625
146,265.05426025390625,277.2704162597656
147,264.9712829589844,277.13739013671875
148,264.95855712890625,277.02508544921875
149,264.9462585449219,276.98516845703125
150,264.9966735839844,277.02874755859375
151,264.93511962890625,277.05517578125
152,264.9232177734375,276.9810485839844
153,264.94366455078125,277.063720703125
154,264.9112548828125,277.0101318359375
155,264.8905944824219,277.0249938964844
156,264.86029052734375,276.93707275390625
157,264.875,276.94219970703125
158,264.907470703125,277.0946044921875
159,264.7840270996094,276.86590576171875
160,264.7906188964844,276.9931945800781
161,264.78045654296875,277.1600036621094
162,264.904541015625,277.3984375
163,264.79168701171875,277.1768798828125
164,264.7379455566406,277.2903747558594
165,264.72113037109375,277.21002197265625
166,264.7588195800781,276.86419677734375
167,264.7086181640625,277.120849609375
168,264.781982421875,276.9034729003906
169,264.6746520996094,277.1062927246094
170,264.7035827636719,277.0824890136719
171,264.6864929199219,276.9303283691406
172,264.6987609863281,276.74786376953125
173,264.685302734375,276.85015869140625
174,264.6136474609375,277.4026184082031
175,264.6365661621094,276.855712890625
176,264.6228332519531,277.0561828613281
177,264.583984375,276.7425537109375
178,264.6486511230469,276.7441711425781
179,264.6183776855469,276.7570495605469
180,264.6021728515625,276.8553161621094
181,264.6097717285156,276.89495849609375
182,264.5384521484375,277.1098937988281
183,264.5138854980469,276.940185546875
184,264.5482177734375,276.99859619140625
185,264.55743408203125,276.9847106933594
186,264.5183410644531,276.9285583496094
187,264.5480041503906,276.84539794921875
188,264.4882507324219,276.8840026855469
189,264.5185241699219,276.9775695800781
190,264.466552734375,276.7210693359375
191,264.46319580078125,276.9909362792969
192,264.4700927734375,276.7392272949219
193,264.47540283203125,276.7330322265625
194,264.42230224609375,276.8038024902344
195,264.4526062011719,276.7119140625
196,264.4052429199219,276.98736572265625
197,264.40576171875,276.7633972167969
198,264.4527587890625,276.8409118652344
199,264.36724853515625,276.8753356933594
