epoch,loss,val_loss
0,322.9508972167969,240.55177307128906
1,251.4798583984375,238.88851928710938
2,246.47628784179688,248.24063110351562
3,241.95152282714844,231.03060913085938
4,243.9337158203125,226.7056427001953
5,238.14219665527344,227.53514099121094
6,237.96119689941406,223.94342041015625
7,236.1298828125,229.07000732421875
8,235.05026245117188,224.38136291503906
9,234.612060546875,227.0423126220703
10,233.80618286132812,223.97048950195312
11,233.02310180664062,221.5357666015625
12,232.64793395996094,227.23451232910156
13,231.89891052246094,220.53741455078125
14,231.54539489746094,220.31361389160156
15,230.7798309326172,220.9180145263672
16,230.93080139160156,219.94406127929688
17,230.59519958496094,220.0781707763672
18,230.08407592773438,219.02452087402344
19,230.1519012451172,222.18174743652344
20,229.7310333251953,219.5714874267578
21,229.30404663085938,219.00303649902344
22,229.2147674560547,220.42813110351562
23,229.17437744140625,219.02638244628906
24,228.95945739746094,220.09568786621094
25,228.69898986816406,218.53530883789062
26,228.26600646972656,219.92774963378906
27,228.8069305419922,218.17857360839844
28,228.33462524414062,219.8859100341797
29,228.0131072998047,220.73382568359375
30,228.181396484375,219.17698669433594
31,228.0738067626953,220.2432403564453
32,227.90036010742188,218.46287536621094
33,227.6283416748047,217.7694854736328
34,227.62156677246094,220.65536499023438
35,227.6089324951172,218.14927673339844
36,227.42803955078125,217.6536865234375
37,227.3585968017578,217.7227020263672
38,227.17437744140625,219.43832397460938
39,227.22166442871094,218.71551513671875
40,226.9261016845703,217.68338012695312
41,227.1160430908203,218.6298828125
42,226.82704162597656,217.4619903564453
43,226.67054748535156,217.66770935058594
44,226.7426300048828,218.05322265625
45,226.5035400390625,217.31259155273438
46,226.39601135253906,221.77566528320312
47,226.47982788085938,217.283203125
48,226.50938415527344,217.99661254882812
49,226.24166870117188,217.56289672851562
50,226.23757934570312,217.3910675048828
51,226.12046813964844,217.09573364257812
52,226.1810760498047,217.70318603515625
53,225.97616577148438,216.84127807617188
54,226.02291870117188,216.95387268066406
55,225.9639434814453,217.52674865722656
56,225.81263732910156,217.52735900878906
57,225.80006408691406,219.4701385498047
58,225.9627685546875,217.1731719970703
59,225.65626525878906,216.87307739257812
60,225.63446044921875,216.79220581054688
61,225.65394592285156,216.5608673095703
62,225.61614990234375,216.46388244628906
63,225.59567260742188,216.6189727783203
64,225.47763061523438,216.67422485351562
65,225.38218688964844,216.37530517578125
66,225.35667419433594,216.38327026367188
67,225.35813903808594,216.7196807861328
68,225.32737731933594,216.41183471679688
69,225.26846313476562,216.9098358154297
70,225.29864501953125,216.52310180664062
71,225.2094268798828,216.583740234375
72,225.25872802734375,216.5470428466797
73,225.19711303710938,216.4127655029297
74,225.0066375732422,217.49111938476562
75,225.0857696533203,218.6986541748047
76,224.954833984375,216.25186157226562
77,225.00091552734375,216.29066467285156
78,224.8779754638672,217.24021911621094
79,224.9338836669922,216.41073608398438
80,224.8571319580078,216.5400848388672
81,224.796630859375,216.4539031982422
82,224.71923828125,216.7143096923828
83,224.7825164794922,217.57269287109375
84,224.7601318359375,217.52529907226562
85,224.81898498535156,216.59141540527344
86,224.65757751464844,216.23255920410156
87,224.60292053222656,216.65350341796875
88,224.5987091064453,216.21286010742188
89,224.60499572753906,216.66778564453125
90,224.58592224121094,216.14254760742188
91,224.4784393310547,215.880126953125
92,224.5015869140625,216.1583709716797
93,224.40444946289062,216.38479614257812
94,224.3894500732422,216.07667541503906
95,224.33326721191406,216.8292236328125
96,224.42417907714844,216.0449981689453
97,224.2464599609375,215.91917419433594
98,224.25680541992188,216.28179931640625
99,224.33253479003906,216.10154724121094
100,224.33140563964844,215.9595489501953
101,224.14266967773438,216.2490234375
102,224.20846557617188,215.99522399902344
103,224.24514770507812,215.92584228515625
104,224.25604248046875,216.0717010498047
105,224.112548828125,215.7400360107422
106,224.21609497070312,216.28688049316406
107,224.1648406982422,215.64126586914062
108,224.11141967773438,216.12156677246094
109,224.14051818847656,215.6370849609375
110,224.10195922851562,215.92510986328125
111,224.09877014160156,215.77951049804688
112,223.9987030029297,216.16761779785156
113,224.04638671875,216.06472778320312
114,223.96957397460938,215.69473266601562
115,224.0644073486328,216.0274200439453
116,223.9983367919922,215.8287353515625
117,223.947509765625,215.9690704345703
118,223.870849609375,215.5266571044922
119,223.88905334472656,215.9779815673828
120,223.89132690429688,215.8809051513672
121,223.8828125,215.70777893066406
122,223.859375,215.8441619873047
123,223.763671875,216.28982543945312
124,223.88230895996094,216.0753173828125
125,223.7677764892578,215.44520568847656
126,223.77862548828125,215.76248168945312
127,223.72427368164062,215.5599365234375
128,223.6845703125,215.7687530517578
129,223.67001342773438,215.75497436523438
130,223.730712890625,215.72935485839844
131,223.7332305908203,215.5480194091797
132,223.6447296142578,215.7798309326172
133,223.59242248535156,216.0870819091797
134,223.67160034179688,215.8873291015625
135,223.65003967285156,215.4843292236328
136,223.6275634765625,215.7668914794922
137,223.60145568847656,215.8463134765625
138,223.55677795410156,215.44619750976562
139,223.62197875976562,215.50608825683594
