epoch,loss,val_loss
0,84.92616271972656,72.44833374023438
1,81.08155822753906,73.46263122558594
2,80.6671371459961,71.18226623535156
3,79.10601806640625,71.42595672607422
4,78.65689086914062,70.54656219482422
5,78.5120849609375,70.38314819335938
6,77.89619445800781,70.29823303222656
7,77.70065307617188,71.64352416992188
8,77.8095474243164,70.08777618408203
9,77.31592559814453,70.02716827392578
10,77.09477233886719,69.93763732910156
11,76.98728942871094,69.81410217285156
12,76.79296112060547,69.7865982055664
13,76.74581909179688,69.54778289794922
14,76.55935668945312,69.42650604248047
15,76.46015167236328,69.364990234375
16,76.38618469238281,69.41384887695312
17,76.27472686767578,69.29737854003906
18,76.25116729736328,69.34298706054688
19,76.13294982910156,69.22889709472656
20,76.10600280761719,69.14848327636719
21,76.05125427246094,69.15026092529297
22,76.00875091552734,69.23100280761719
23,75.99688720703125,69.06685638427734
24,75.90804290771484,69.0379409790039
25,75.86634826660156,69.04035949707031
26,75.82720947265625,69.00817108154297
27,75.77120971679688,68.9726791381836
28,75.75304412841797,68.9569320678711
29,75.70381164550781,69.034912109375
30,75.68814086914062,69.07997131347656
31,75.64472961425781,68.9339370727539
32,75.63636779785156,68.88327026367188
33,75.58485412597656,68.91954803466797
34,75.6146469116211,68.831298828125
35,75.5285415649414,68.96588134765625
36,75.53135681152344,68.87570190429688
37,75.5201187133789,68.79129791259766
38,75.46154022216797,68.84806823730469
39,75.43533325195312,68.7859115600586
40,75.40972137451172,68.8125991821289
41,75.3953628540039,68.8351821899414
42,75.39060974121094,68.81372833251953
43,75.36766052246094,68.76484680175781
44,75.35122680664062,68.8601303100586
45,75.37525177001953,68.80120086669922
46,75.31047058105469,68.79725646972656
47,75.32575988769531,68.80070495605469
48,75.3238754272461,68.81196594238281
49,75.25879669189453,68.77338409423828
50,75.26709747314453,68.74178314208984
51,75.25531768798828,68.77198028564453
52,75.24877166748047,68.76750183105469
53,75.25015258789062,68.76557159423828
54,75.2423324584961,68.74659729003906
55,75.27606964111328,68.72410583496094
56,75.20687103271484,68.74584197998047
57,75.18103790283203,68.7275390625
58,75.18988800048828,68.74591827392578
59,75.15624237060547,68.83747100830078
60,75.1362075805664,68.77758026123047
61,75.14418029785156,68.7253189086914
62,75.13423156738281,68.67574310302734
63,75.1251449584961,68.73321533203125
64,75.10006713867188,68.71729278564453
65,75.10345458984375,68.69388580322266
66,75.11344146728516,68.66570281982422
67,75.09959411621094,68.7320556640625
68,75.08441162109375,68.73396301269531
69,75.07373046875,68.6729736328125
70,75.04052734375,68.68659210205078
71,75.015625,68.65750122070312
72,75.01234436035156,68.63510131835938
73,75.00187683105469,68.62928009033203
74,74.99500274658203,68.63438415527344
75,74.98439025878906,68.6246109008789
76,74.9821548461914,68.60629272460938
